Record_ID,Date,Customer_ID,Churn_Probability_Score,Churned_in_Last_12_Months,Retention_Campaign_Target,Downgrade_Upgrade_History,Call_to_Competitor_Network_Count,Win_back_Success_Rate,Contract_Renewal_Rate,Reasons_for_Churn_Categorical,Reactivation_Rate,Average_Tenure_in_Months,Churn_Prediction_Model_Accuracy,Retention_Offer_Acceptance_Rate,Competitor_Switch_Rate,Churn_by_Plan_Type,Retention_Cost_per_Customer,Customer_Re_Engagement_Rate,Early_Churn_Rate_within_first_90_days,Loyalty_Program_Impact_on_Retention,Churn_by_Region
3c2531da-3eda-4afe-aaea-8bf0def0922e,2025-12-12,CUST-465729,0.73,No,No,Upgrade,4,35.02,80.62,N/A,19.58,31,84.42,29.45,8.56,Voice,16.31,18.28,10.74,0.3,East
53584df1-ed8f-4f50-8392-7a2e72dad9fd,2026-04-30,CUST-205125,0.45,Yes,Yes,Upgrade,0,11.8,69.72,Moved,19.03,63,91.51,34.43,5.84,Voice,22.24,30.57,11.7,0.49,North
1479dada-fb48-4aaf-80ea-8388d56e6a90,2026-05-15,CUST-377944,0.89,No,No,Upgrade,2,22.08,60.49,N/A,10.09,61,70.04,32.77,8.2,Voice,22.1,27.78,5.91,0.44,South
c4fb3990-a852-49d9-9fc0-c16b2d7386d5,2026-01-11,CUST-631796,0.39,No,No,Downgrade,3,14.3,85.21,N/A,11.5,9,77.1,20.78,5.64,Bundled,41.1,37.11,12.61,0.39,South
04cf5d39-8bfc-4f53-b45d-e3d3e1f00215,2026-06-29,CUST-143070,0.93,No,No,None,3,36.28,63.08,N/A,17.96,15,92.17,31.75,5.46,Bundled,44.06,38.2,9.5,0.23,North
0347569d-476d-44d9-9d13-26899735fd7c,2025-10-17,CUST-172548,0.2,No,No,Downgrade,2,29.08,66.47,N/A,17.67,49,70.92,51.81,6.59,Bundled,42.33,44.67,9.56,0.16,North
bf9307cf-848e-4fa7-bfb9-1a5c77064882,2025-10-19,CUST-193284,0.67,No,No,Downgrade,0,30.98,67.89,N/A,13.23,62,71.69,43.01,5.85,Voice,46.57,27.03,6.1,0.22,East
a8b6f6b3-d21a-47d8-a951-ae829856d0b3,2025-08-07,CUST-242853,0.11,Yes,No,Downgrade,3,36.79,60.76,Network Quality,19.31,57,83.76,41,2.53,Data,7.07,41.95,5.22,0.3,South
12211159-3b76-458c-88f3-c3adf31cf1bc,2025-12-20,CUST-169923,0.77,No,No,Upgrade,1,23.97,80.95,N/A,13.65,13,82.15,52.43,4.36,Voice,41.61,20.49,3.11,0.23,West
0b5d14b8-06e6-47f9-8228-ec077c0f7505,2026-07-08,CUST-412363,0.6,No,No,Upgrade,2,22.99,62,N/A,18.24,57,93.96,34.97,9.03,Bundled,42.61,12.46,14.15,0.35,South
5a25c4b5-e971-478a-9d97-d95965c4bbb6,2026-03-15,CUST-159234,0.03,Yes,No,Upgrade,2,32.81,76.24,Other,17.12,38,80.17,52.8,8.83,Voice,48.03,39.24,13.02,0.15,East
20449ca1-e06f-4e28-825a-a1f59ba4b777,2025-07-29,CUST-396852,0.44,No,No,Upgrade,1,36.01,78.48,N/A,14.83,11,87.83,39.9,3.97,Voice,46.52,43.04,2.52,0.32,West
ee190495-2d4a-4b17-9b78-de18deaa12e0,2026-01-08,CUST-417311,0.43,Yes,Yes,Downgrade,4,16.92,78.39,Moved,15.88,42,87.88,55.3,4.61,Data,40.38,14.39,1.75,0.5,South
f45876f2-d329-4dcc-b9b8-a697587d48e3,2025-08-09,CUST-514921,0.78,No,No,Downgrade,4,24.91,60.68,N/A,13.95,55,74.18,30.44,2.85,Bundled,49.88,11.49,3.71,0.24,South
e22447bd-10b6-4b6c-ad6a-1bcedea28aba,2026-03-03,CUST-789680,0.88,No,No,Upgrade,1,35.83,73.1,N/A,8.13,31,93.34,25.26,1.4,Bundled,8.99,46.54,14.32,0.5,North
054947e3-ca9b-461a-be3a-ddf5a7735248,2025-08-10,CUST-103397,0.88,No,No,Upgrade,1,24.58,66.14,N/A,14.52,8,89.29,28.32,8.37,Voice,11.46,16.42,1.23,0.29,North
fe4c7f37-75f8-4313-aca5-4d0882551f8e,2026-06-07,CUST-374459,0.7,No,No,None,2,21.27,72.47,N/A,10.8,69,81.61,46.33,4.85,Data,21.41,29.6,12.46,0.36,North
e0b86945-d26b-4237-b269-146e8e047fcf,2026-01-15,CUST-574030,0.57,No,No,None,0,39.07,80.02,N/A,13.4,40,75.91,21.87,5.17,Voice,35.06,14.55,12.76,0.35,East
dca1391d-c4d9-4a34-9398-950e2249f604,2025-10-20,CUST-766935,0.27,No,No,None,1,38.96,83.05,N/A,7.37,19,94.64,47.53,9.72,Bundled,16.82,43.11,6.13,0.46,South
7bfd64c8-a1d1-4b11-b4ef-b9e4ac832e0c,2026-06-12,CUST-863193,0.94,No,Yes,None,0,21.62,79.27,N/A,18.11,69,72.02,55.71,1.34,Data,33.39,43.53,8.19,0.17,South
38fe9b7a-948d-4795-b4e0-7db939c11779,2025-10-09,CUST-903111,0.7,No,No,Upgrade,5,33.06,72.06,N/A,5.59,64,88.11,32.98,1.67,Voice,37.52,39.53,4.95,0.42,South
58791e60-129b-43ff-b650-6c71e2d74c6f,2025-09-26,CUST-501550,0.77,No,No,None,2,23.91,60.63,N/A,18.47,10,84.58,41.86,8.85,Bundled,25.88,28.39,10.32,0.44,South
0a9c8449-15ca-4ee0-8b9a-e985576722d7,2025-10-08,CUST-175462,0.99,No,No,Upgrade,3,23.01,87.42,N/A,17.6,62,82.42,40.71,7.34,Data,30.27,13.22,10.91,0.22,West
4b4bf068-5ff7-48a0-87f6-4246d4720387,2026-07-24,CUST-899817,0.01,No,No,Downgrade,2,29.07,71.64,N/A,16.47,24,80.36,54.66,7.46,Data,33.5,49.66,10.37,0.14,North
11f0bd79-a16a-46f3-b2a2-48fe6ae72c8e,2025-11-08,CUST-917869,0.52,Yes,No,Downgrade,1,38.37,85.19,Customer Service,13.33,31,92.46,50.49,2.47,Bundled,28.93,31.06,1.82,0.34,East
a6c174db-47d1-4dec-9e0a-0ef3c3bbae0e,2026-02-11,CUST-212183,0.76,No,Yes,Downgrade,3,25.98,80.23,N/A,19.58,37,94.07,35.61,1.5,Data,23.72,31.17,6.85,0.31,South
025d9f22-f6fe-4e44-bd21-14a67b056336,2026-04-24,CUST-409054,0.9,No,No,Upgrade,1,21.96,69.91,N/A,12.74,41,86.42,43.32,2.58,Bundled,8.21,21.29,8.05,0.31,East
938884a5-8cbd-4f84-a439-29c76b9f68ed,2025-09-05,CUST-490813,0.76,No,Yes,None,0,30.81,82.81,N/A,18.42,41,90.72,21.9,6.07,Data,25.27,16.15,8.7,0.4,West
f44e24c8-b952-4541-9eff-32f369152dff,2026-01-22,CUST-345318,0.86,No,No,Downgrade,1,14.23,83.94,N/A,5.57,14,79.87,20.4,3.17,Bundled,27.45,16.8,1.06,0.13,West
b20e6414-14bb-4be0-96cf-436c918bd504,2025-11-08,CUST-435432,0.4,No,No,Downgrade,5,35.63,85.89,N/A,14.67,16,77.06,30.41,2.89,Bundled,48.63,12.04,14.53,0.18,West
6d30adf7-dfc6-4ddb-bccf-1306972e5755,2025-12-30,CUST-173182,0.69,No,Yes,None,3,23.22,76.7,N/A,16.82,22,75.11,48.63,4.73,Bundled,35.48,30.46,4.72,0.45,West
0c1f1f14-ad83-4917-a635-8118f1ae13f4,2025-08-12,CUST-872650,0.51,No,No,None,1,25.97,73.32,N/A,5.1,45,91.47,30.41,5.51,Bundled,45.21,42.08,13.69,0.49,East
46e72e27-6587-4179-9799-0b041c2ad432,2025-12-07,CUST-332794,0.76,No,No,Downgrade,1,24.52,85.6,N/A,15.47,59,73.86,35.67,1.65,Data,37.53,43.61,3.14,0.3,South
fcf2e4d4-bb22-420f-80e1-36a5f94199e0,2025-12-22,CUST-153376,0.67,No,Yes,None,4,39.98,60.23,N/A,12.01,52,73.33,41.93,3.11,Bundled,6.8,42.8,10.98,0.36,North
c19e2226-84c2-46f7-bbaa-4bd3f6239094,2025-07-31,CUST-775747,0.92,No,No,None,0,17.52,63.39,N/A,7.58,33,85.42,39.34,3.59,Voice,20.48,48.27,11.84,0.48,North
b13421f3-0571-41b0-b3cc-ee2fff36ed35,2026-07-11,CUST-319158,0.43,No,Yes,Downgrade,3,33.6,85.34,N/A,15.36,6,83.34,23.41,4.44,Data,45.07,43.22,5.67,0.15,East
27a81e13-099f-47bb-893e-8b5c5f5f55b6,2026-01-09,CUST-146045,0.85,Yes,No,None,5,31.53,84.09,Price,14.11,15,89.84,58.82,7.14,Data,41.99,30.78,11.36,0.15,East
e2143da2-ecd5-4e2e-8208-3be7fb99b5da,2025-12-22,CUST-934905,0.59,No,No,Downgrade,1,22.62,86.82,N/A,8.63,58,87.65,49.95,4.82,Voice,25.03,49.35,9.07,0.15,South
6f619993-fad3-482e-911d-85d5736e40ad,2026-02-19,CUST-720582,0.68,No,Yes,Upgrade,5,26.26,86.32,N/A,16.5,28,72.54,58.48,3,Data,6.62,17.59,2.36,0.22,North
c8cd6920-43e3-47b0-a472-fc8920e8b802,2025-12-11,CUST-230564,0.07,Yes,Yes,Downgrade,3,12.82,60.86,Moved,10.77,6,75.01,20.56,7,Bundled,42.77,26.97,14.14,0.26,West
355a2953-245a-44b2-a112-eff2b698e43e,2026-07-16,CUST-786437,0.6,No,Yes,Downgrade,4,14,62.7,N/A,10.75,54,78.6,49.15,4.36,Bundled,36.69,16.88,5.13,0.44,North
2d226744-4571-41b2-ab10-c99e984a7712,2026-02-21,CUST-121890,0.07,No,No,None,3,14.41,78.07,N/A,8.85,25,80.98,50.52,4.47,Voice,28.49,10.43,14.55,0.32,East
4fff82cc-729e-491a-b1a8-6f3150046d30,2026-01-25,CUST-618941,0.86,No,No,None,4,37.85,84.62,N/A,19.04,55,78.51,34.61,1.03,Bundled,5.85,38.25,4.45,0.26,North
09e22a67-ed99-4afe-aefc-38a763fdf219,2026-03-02,CUST-597608,0.94,No,Yes,Upgrade,4,29.58,88.22,N/A,12.65,41,91.47,52.57,6.29,Data,33.72,40.37,14.44,0.15,West
3466f4d7-d59c-4c8f-adb3-eaae3b30150a,2026-06-07,CUST-587246,0.04,No,Yes,None,5,33.44,63.58,N/A,10.54,15,91.25,57.35,7.3,Bundled,38.22,40.06,8.98,0.22,East
db766373-bc4a-424f-b922-5efd29b23f58,2026-04-27,CUST-691219,0.13,No,No,Upgrade,4,34.86,64.06,N/A,15.14,23,91.13,38.34,4.16,Data,34.45,25.73,4.62,0.23,West
79febf9a-1628-40b4-a127-afa871ed6041,2026-05-05,CUST-448655,0.59,No,Yes,None,2,15.14,86.23,N/A,9.34,54,77.72,39.24,8.08,Voice,19.09,43.54,14.63,0.26,East
f5b3d1a9-72de-49cd-a493-599e86c86ef4,2026-04-17,CUST-581675,0.38,No,No,Downgrade,3,20.19,60.11,N/A,6.31,42,91.19,30.38,5.02,Bundled,12.87,33.41,10.89,0.33,East
d58c0fae-cf9e-436c-999f-884e721c1af5,2026-06-11,CUST-926108,0.48,No,Yes,Downgrade,5,34.33,88.82,N/A,11.86,16,80.76,58.31,8.26,Bundled,21.92,32.95,3,0.12,East
2eb9253d-40c2-41c5-9837-f0f548dc0e42,2025-10-13,CUST-285710,0.37,Yes,No,Upgrade,1,33,83.04,Network Quality,12.8,49,76.35,35.45,3.01,Voice,41.97,25.21,5.26,0.32,East
15ef3de5-da5b-4598-ba1d-a8342e8b3dba,2026-05-01,CUST-133445,0.03,No,No,Upgrade,0,24.25,74.73,N/A,18.73,7,76.77,35.09,5.89,Data,29.04,11.72,1.12,0.45,North
2b3e8395-04ca-4114-bed3-0ed84facd90e,2026-04-20,CUST-516972,0.17,No,Yes,Downgrade,4,19.87,79.42,N/A,9.49,57,84.15,59.39,6.39,Data,32.72,16.46,7.14,0.47,South
7f406aab-b201-493e-a065-69241d740431,2026-06-12,CUST-272154,0.68,No,Yes,Downgrade,1,31.08,88.6,N/A,11.36,15,77.43,39.85,8.39,Data,34.5,23.07,10.93,0.43,West
49889e88-ec74-483a-9d21-fdbb2deaad4f,2026-02-21,CUST-615310,0.06,Yes,No,Upgrade,3,15.82,74.21,Moved,14.15,58,93.91,25.43,1.59,Bundled,49.31,39.15,3.46,0.46,North
d08c64f3-2b40-4b9c-b7b2-d156469ed057,2026-06-09,CUST-865036,0.68,No,No,None,4,13.68,62.77,N/A,18.25,61,87.07,40.48,8.75,Bundled,26.56,31.22,5.57,0.21,North
d5ad9890-c93d-453c-833f-a5fd85f3c764,2025-11-12,CUST-934952,0.95,No,No,Upgrade,2,17.8,63.17,N/A,12.31,56,80.82,22.52,1.96,Data,26.92,43.84,6.58,0.31,North
709ff45d-13ce-428f-86f6-955b2789cc28,2026-04-17,CUST-141028,0.35,No,No,Downgrade,5,25.75,81.93,N/A,16.84,26,94.89,52.61,9.25,Data,16.28,35.46,2.67,0.48,North
3080e84c-520d-41cc-be92-559ff260bf19,2026-05-03,CUST-466200,0.02,Yes,Yes,None,2,27.02,70.19,Network Quality,5.41,37,82.46,36.33,8.56,Bundled,20.13,17.08,13.92,0.41,South
11ea9a41-e8ce-4ae9-acc2-dedf0d9fa7b1,2025-09-10,CUST-700614,0.98,No,No,Upgrade,2,31.28,67.27,N/A,18.64,38,84.63,42.36,4.95,Bundled,14.19,11.09,1.17,0.12,East
5f39cfd5-0eb2-46f9-8915-13a6f1f5cadb,2025-09-28,CUST-487826,0.24,No,Yes,Downgrade,4,13.36,71.1,N/A,5.14,15,91.79,54.18,7.69,Bundled,14.33,46.28,4.65,0.23,East
3ae3b467-0efc-4269-99af-2f8622e1c465,2026-03-18,CUST-322507,0.36,No,No,Downgrade,1,22.85,71.57,N/A,8.22,48,88.04,26.36,3.31,Bundled,12.56,40.73,3.66,0.4,West
0271378a-16cd-4580-84ef-d95fae98a69e,2026-06-02,CUST-307188,0.23,No,No,None,4,39,67.9,N/A,18.82,25,89.69,39.11,4.46,Data,36.49,32.31,2.73,0.32,East
4555896f-3376-4297-91dd-0e576dfb5084,2026-01-06,CUST-180141,0.96,No,No,Upgrade,3,13.85,64.67,N/A,10.53,42,86.18,52.74,1.24,Bundled,30.17,10.73,13.93,0.12,West
5b732e75-c5f2-4531-87b3-9d0d616a2d13,2026-02-15,CUST-342476,0.76,No,No,Upgrade,4,24.29,77.66,N/A,14.85,57,72.96,56.45,1.16,Bundled,40.96,44.07,8.99,0.35,North
9dba3ef7-16f9-4b8e-95f1-f0ebebbf86f7,2026-05-06,CUST-351556,0.22,No,No,Downgrade,5,23.79,69.56,N/A,7.5,49,80.21,46.38,9.27,Bundled,11.84,27.16,10.03,0.31,West
ce06fd04-91e9-4c8e-8a24-8b30ee7e77be,2025-11-18,CUST-722386,0.61,No,Yes,Downgrade,1,16.48,71.62,N/A,8.43,14,70.37,43.51,9.82,Voice,37.97,11.64,9.66,0.34,South
fa25f446-6553-4051-b761-f28aef33b1ec,2026-06-01,CUST-316017,0.8,Yes,No,Downgrade,0,23.29,77.63,Other,9.87,16,70.24,36.46,5.42,Bundled,20.5,17.77,1.49,0.5,West
a147e0d3-2dfd-477b-9a5d-c42c042771f9,2026-02-07,CUST-412434,0.34,Yes,No,None,0,37.72,73.63,Network Quality,14.87,55,93.64,47.59,7.72,Voice,7.97,49.07,6.52,0.22,East
fa46218e-cf1e-4a55-8618-337bc44758cd,2025-09-03,CUST-986377,0.19,No,No,None,3,21.46,63.35,N/A,6.59,62,73.57,20.5,7.32,Bundled,11.81,49.04,9.43,0.16,South
b37ea644-6d46-4dad-b7d3-8ccfce780ae2,2026-06-04,CUST-689055,0.9,Yes,No,Upgrade,4,15.53,63.14,Network Quality,8.66,67,85.22,33.56,3.56,Data,43.09,47.59,5.4,0.36,North
e8919af2-2c3f-45c8-8c61-973d2ca7f27c,2026-05-16,CUST-146950,0.1,No,Yes,Downgrade,4,10.28,80.68,N/A,7.14,27,81.92,54.36,3.51,Bundled,38.75,20.89,10.17,0.49,North
378fbf2a-ef7e-4414-83df-1ca76fa85500,2025-11-25,CUST-861803,0.37,No,No,Downgrade,4,39.64,75.03,N/A,8.74,55,89.96,38.59,3.99,Bundled,35.39,12.3,12.02,0.12,West
79c3ea10-a61f-4c75-b584-a55d01c1ec36,2025-10-05,CUST-102274,0.73,Yes,Yes,Downgrade,4,18.77,72.12,Moved,6.4,42,77.75,27.02,2.89,Data,31.23,23.57,12.8,0.25,West
7f9786c7-c710-4a09-b814-5378feb1f7e1,2025-12-24,CUST-695366,0.83,No,No,Upgrade,1,24.35,76.69,N/A,6.48,39,89.09,49.91,4.18,Data,44.74,36.56,6.68,0.15,East
6559dd9a-05aa-43e0-b04d-96d3ee2bf4f8,2025-11-15,CUST-191541,0.32,Yes,No,Upgrade,2,36.04,61.45,Other,14.01,61,86.18,48.68,5.47,Voice,47.85,48.81,7.5,0.42,West
075d42f9-fe8a-4eb4-8094-2b569e149045,2026-02-01,CUST-144080,0.18,No,No,Upgrade,2,26.57,83.24,N/A,13.59,31,85.05,23.23,4.4,Bundled,33.36,17.96,12.96,0.48,South
ddbdb896-bed8-4d3a-b5f6-a9c7a20f9dc7,2025-08-19,CUST-594383,0.12,No,No,Upgrade,0,24.94,62.24,N/A,9.49,41,88.57,59.22,7.22,Bundled,46.57,29.45,9.05,0.43,North
5bc3fcc0-a2a5-42c7-a85c-36fb41669530,2026-01-06,CUST-718567,0.76,No,No,Downgrade,4,13.19,62.91,N/A,9.45,70,80.03,24.47,5.84,Data,45.95,11.61,8.16,0.36,North
a6b6033c-301a-4e1f-9efe-d05cee5dc1bb,2025-09-27,CUST-709351,0.48,No,No,Downgrade,4,31.95,68.09,N/A,9.92,23,75.79,57.84,7.66,Data,34.73,31.44,12.86,0.27,South
7ed3b3b6-554c-484d-bdc8-f77ab16eda87,2025-10-13,CUST-956399,0.27,Yes,No,Downgrade,1,22.19,86.53,Competitor Offer,12.68,31,75.6,39.94,5.31,Voice,15.04,47.25,1.22,0.29,West
0b490323-1226-41a9-85e1-14cc25641fbb,2025-08-22,CUST-998194,0.56,No,Yes,Downgrade,0,14.16,80.94,N/A,13.86,67,90.96,47.27,1.45,Voice,28.76,18.4,7.91,0.37,East
2072e92e-c238-4c3b-8640-8ae0e0b7f24a,2026-07-17,CUST-130583,0.41,No,No,None,2,28.07,61.7,N/A,18.34,37,89.05,23.04,1.9,Voice,44.54,14.52,10.07,0.22,South
927f5294-edaa-4774-9365-25730f1627fb,2026-01-17,CUST-926043,0.66,No,No,Downgrade,1,36.81,76.08,N/A,11.02,17,90.58,30.58,5.11,Data,38.49,21.66,12.94,0.39,East
4b769308-61f1-48aa-b876-1356e305acfb,2025-10-28,CUST-430828,0.35,No,Yes,Downgrade,3,33.22,70.32,N/A,16.01,63,81.41,31,8.4,Data,29.09,32.74,8.34,0.15,East
e446ba58-28e6-45e5-8625-c6bb857a23b2,2026-01-26,CUST-365699,0.32,No,Yes,Upgrade,0,17.55,85.05,N/A,7.05,51,81.54,40.43,7.46,Bundled,35.02,30.14,12.71,0.44,West
4acfc20e-c4ab-4057-9aac-176bdb35ebcf,2026-06-01,CUST-416414,0.44,No,No,Upgrade,0,39.54,88.01,N/A,17.82,14,88.52,27.64,7.94,Bundled,18.57,11.27,1.78,0.27,North
0e7bed21-af26-47b0-8b68-f45f255bfb63,2025-08-17,CUST-841086,0.21,Yes,No,Upgrade,4,36.85,65.19,Moved,17.07,69,77.74,27.18,7.04,Bundled,12.89,38.76,8.8,0.23,South
59636ecc-6728-4d1b-bca4-c9a3599edb00,2026-01-02,CUST-610898,0.06,No,No,Downgrade,2,15.18,61.5,N/A,12.7,20,87.91,35.03,9.86,Bundled,42.89,44.91,1.6,0.37,East
d346bede-427f-4f30-a972-17880352bc7d,2025-11-03,CUST-680994,0.41,No,No,Upgrade,5,25.27,65.93,N/A,19.54,51,90.43,44.07,2.08,Voice,17.7,21.39,10.06,0.27,North
468230d5-2bc9-4dab-88c9-9e05d1b731ab,2025-10-15,CUST-222966,0.94,No,No,Upgrade,3,38.7,76.71,N/A,18.8,33,72.79,52.73,6.52,Voice,14.44,14.76,11,0.36,West
0dcf2e92-7d7a-409a-9fbc-a7ae277c6c4b,2026-02-10,CUST-792270,0.5,No,Yes,None,4,31.95,77.51,N/A,17.99,21,75.6,58.22,2.04,Voice,20.03,45.54,8.2,0.11,North
58c38349-bd9d-4316-8822-c781d2995230,2026-07-10,CUST-105871,0.72,Yes,Yes,Downgrade,3,12.11,85.28,Network Quality,13.53,12,72.47,21.68,8.49,Data,41.47,18.36,10.67,0.4,South
690613d9-8f0c-4f29-9db5-fd4b8a0eb960,2025-10-27,CUST-262429,0.29,No,Yes,Upgrade,0,27.53,62.84,N/A,10.07,61,75.33,59.26,7.24,Bundled,6.88,13.21,7.01,0.46,South
0b85ba59-68d1-46af-8903-9cf55dc2d4b9,2025-09-23,CUST-398101,0.38,No,No,Downgrade,2,35.47,89.97,N/A,19.07,60,79.63,52.36,6.15,Voice,48.39,41.33,10.1,0.35,East
c6030987-a129-428f-b1e6-bab3c0a77ecc,2026-03-30,CUST-574972,0.52,No,No,None,1,22.72,86.74,N/A,10.85,67,74.81,30.38,4.25,Bundled,38.07,34.81,9.35,0.16,East
f1602b03-2e56-4395-bf80-087f95c33e79,2025-12-05,CUST-814202,0.72,No,No,Upgrade,2,10.12,86.41,N/A,5.74,17,84.94,35.08,5.65,Bundled,31.64,40.6,2.15,0.33,East
9afc1a20-dbdd-42c5-a323-2f982d61d402,2025-11-13,CUST-458325,0.24,No,No,Downgrade,4,38.98,72.96,N/A,6.71,14,86.19,45.5,4.09,Data,41.99,41.02,14.24,0.15,East
55510bce-1c73-4fc7-9c39-7ea7b1a067a8,2026-01-27,CUST-145190,0.84,No,No,Upgrade,5,32.05,86.2,N/A,6.43,52,74.91,57.74,5.06,Data,36.34,39.98,14.17,0.3,South
20203ff5-6cb6-45f8-8924-269a441be16e,2025-09-23,CUST-104905,0.59,No,No,Upgrade,4,26.43,85.54,N/A,10.85,59,85.42,23.29,2.38,Bundled,42.09,11.38,7.76,0.24,West
43472cd7-49c3-48ff-b7a0-1d09adf8a17d,2025-08-08,CUST-458694,0.19,No,No,Upgrade,4,29.31,73.08,N/A,17.95,35,83.06,44.94,8.06,Data,9.58,43.1,7.64,0.46,North
f3697a87-419e-4c97-b3d5-4833e66603ea,2025-10-21,CUST-442982,0.95,No,No,Downgrade,3,38.47,89.8,N/A,8.8,50,80.96,25.56,4.7,Voice,49.7,44.63,13.87,0.45,East
eba854dc-6c0c-439c-82ac-e66b00539839,2026-04-29,CUST-404724,0.49,No,No,None,4,12.47,67.5,N/A,16.46,16,83.75,53.34,2.75,Voice,29.39,36.52,3.56,0.47,South
5cb2de70-b67b-4e0d-8e29-426604b997fd,2026-06-05,CUST-854458,0.69,No,No,Downgrade,2,21.61,73.18,N/A,11.06,15,74.38,36.02,4.6,Data,37.3,39.48,8.18,0.27,East
6cd8451c-d214-47a0-99de-9cde0a2efec0,2026-07-10,CUST-732462,0.8,No,No,None,0,35.08,85.34,N/A,16.16,35,81.58,56.63,6.45,Voice,6.71,32.24,2.03,0.1,South
b62232f9-5fd9-4b61-8620-c49c27fc7d06,2026-05-23,CUST-583982,0.31,No,No,None,0,32.09,60.02,N/A,12.07,19,85.46,38.59,3.27,Data,6.48,11.63,10.33,0.31,North
7b4ebe2b-d6a9-40d2-bea7-5f4bf66c24b2,2025-09-02,CUST-368778,0.51,No,Yes,Downgrade,3,16.25,67.19,N/A,9.25,53,91.8,48.32,9.06,Voice,42.31,37.71,11.21,0.23,North
614beacf-82a0-44f8-90d0-e9b8e64ae5cd,2025-12-21,CUST-108163,0.73,No,No,Upgrade,4,35.22,64.31,N/A,6.72,62,86.69,45.96,7.24,Voice,13.05,37.45,9.01,0.22,East
36778aca-2556-4c50-948e-ae385d5e8c69,2025-10-25,CUST-832025,0.08,No,No,Downgrade,4,20.54,77.1,N/A,15.93,62,89.81,36.36,7.87,Voice,6.47,33.02,4.91,0.23,North
de503cef-0a17-498c-b972-0c9fd29591f5,2026-01-20,CUST-525129,0.02,No,Yes,Downgrade,1,19.73,85.93,N/A,5.26,66,91.97,26.39,1.99,Voice,33.01,38.09,8.84,0.16,North
af9607a9-5c02-440e-9fd1-6781bdc74684,2026-05-29,CUST-544215,0,Yes,No,None,5,11.64,75.79,Price,19.36,58,81.92,40.76,9.74,Data,35.72,23.75,14.13,0.14,West
a1719e59-5f18-4645-9134-23edfc54b292,2026-06-10,CUST-337394,0.87,No,Yes,Downgrade,3,18.02,83.99,N/A,7.35,57,94.14,42.87,2.86,Voice,30.05,37.77,5.48,0.28,West
6fc925e4-41a5-4c80-858a-dbff65a68029,2025-11-04,CUST-451142,0.61,No,No,Upgrade,0,35.47,86.13,N/A,13.7,57,79.77,25.08,5.1,Voice,38.96,17.56,8.27,0.28,East
0d8a4eaa-8107-4db7-8c2f-619c276afeaf,2025-10-26,CUST-147226,0.11,Yes,No,Downgrade,1,20.11,63.11,Moved,18.91,7,92.1,54.33,8.52,Voice,10.48,32.74,7.66,0.14,East
2b68f898-ddd4-44a6-917c-d0925692385c,2025-09-25,CUST-813093,0.77,No,No,None,3,36.94,81.5,N/A,13.15,27,89.26,48.28,4.65,Data,22.09,46,3.69,0.42,South
c1af6714-9c21-48fd-8fb5-2467106e2531,2025-12-09,CUST-835602,0.3,No,No,None,1,30.08,82.42,N/A,11.11,20,79.77,26.93,7.95,Data,18.71,45.71,4.81,0.18,East
d8a1d88a-5f65-41ec-9012-c2a87a8ef0e8,2025-12-09,CUST-276507,0.63,No,No,None,1,32.24,68.3,N/A,13.13,24,77.17,48.58,3.37,Bundled,9.01,39.15,14.95,0.41,North
d709f163-679f-4ca3-97ff-cdff329dfdff,2025-12-12,CUST-901767,0.74,No,No,Downgrade,2,15.18,69.96,N/A,18.06,32,79.74,32.63,8.94,Data,35.98,49.55,7.6,0.29,North
627a82dc-b23a-44c1-adc7-0d476557a58d,2026-05-01,CUST-474219,0.56,No,No,Downgrade,4,21.42,69.63,N/A,17.9,14,93.97,54.52,8.04,Data,24.91,38.02,1.37,0.47,South
643a3560-91a7-4cab-bf6a-e32cced06a4e,2025-09-22,CUST-946856,0.37,No,No,Downgrade,2,24.6,80.17,N/A,11.1,14,70.82,52.78,4.46,Voice,6.21,31.74,4.18,0.24,North
ad51ba97-2134-4df1-be2a-bb6af110d9c3,2025-12-17,CUST-101636,0.57,No,No,None,2,23.19,61.35,N/A,13.68,35,84.17,51.98,5.88,Bundled,19.83,48.38,9.27,0.25,East
35afb2ec-b45c-4ff4-83c4-8fa9b128fe78,2026-02-11,CUST-656850,0.33,No,Yes,Upgrade,1,21.65,62.8,N/A,14.87,32,76.91,20.17,7.56,Bundled,45.54,31.7,4.93,0.35,West
48739d8f-e21b-40e6-a593-191c83b002cf,2026-04-10,CUST-972864,0.04,No,No,Upgrade,0,27.96,88.31,N/A,12.53,13,89.8,35.69,1.16,Voice,11.51,17.94,4.53,0.26,East
377bf39b-9a3b-4c22-ba63-d2d2bf405c4c,2026-05-13,CUST-576404,0.97,No,No,Upgrade,5,33.32,61.78,N/A,14.62,47,84.67,24.89,8.32,Data,38.87,44.59,3.12,0.14,North
3c5aed82-59db-4737-90d7-f663ff606441,2026-01-25,CUST-274132,0.27,No,No,Downgrade,5,29.25,65.58,N/A,5.97,8,77.96,27.62,9.16,Voice,11.51,39.91,7.44,0.27,East
6cc09fff-ed21-4950-bcfc-0866000b45d6,2026-03-23,CUST-775379,0.02,No,No,Upgrade,2,36.66,71.4,N/A,11.82,22,74.08,34.27,8.54,Voice,23.81,31.16,4.88,0.12,East
