Record_ID,Date,Customer_ID,Monthly_Revenue_per_User_ARPU,Lifetime_Value_LTV,Billing_Cycle_Date,Last_Payment_Amount,Last_Payment_Date,Outstanding_Balance,Bill_Dispute_Frequency,Roaming_Charges_Last_Month,Overage_Charges,Bundled_Services_Revenue_Contribution,Revenue_per_Plan_Tier,Payment_Failure_Rate,Revenue_Growth_Rate,Average_Revenue_per_Account_ARPA,Late_Payment_Penalty_Revenue,Revenue_by_Customer_Segment,Billing_Accuracy_Rate,Discount_Impact_on_Revenue,Revenue_from_Value_Added_Services,Cost_to_Revenue_Ratio
93af2eb9-d1f1-4ec6-be71-f348e65763bf,2026-02-15,CUST-351136,62.91,2579.31,2025-12-06,50.11,2025-08-17,0,2,39.46,1.32,47.12,Family,4.18,2.24,143.36,4.34,Postpaid,95.26,-0.1,3.58,0.11
63b85cd6-dbb0-4151-a8bc-4389e8b8bbb4,2026-03-19,CUST-897836,80.5,1851.5,2025-09-19,20.85,2025-12-15,0,1,30.16,24.25,32.69,Basic,3.5,1,167.58,9.6,Prepaid,99.49,-8.34,6.54,0.12
784bcebe-3b93-4caa-9e05-852d232dec6a,2026-05-05,CUST-174903,107.67,5598.84,2026-04-08,74.47,2026-05-07,0,1,5.17,16.11,37.91,Family,1.12,-1.29,66.69,9.85,Postpaid,99.27,-7.07,9.88,0.17
f45823f0-f308-432f-b0d3-6b0bbaa33f3d,2026-06-02,CUST-287216,27.95,1145.95,2026-01-26,83.37,2025-11-12,0,1,37.63,24.93,32.52,Basic,4.2,4.6,74.02,8.25,Postpaid,99.4,-0.03,5.1,0.31
a1bae8f9-eb8f-401e-adc9-23153e7b834b,2025-11-05,CUST-721128,56.86,3127.3,2026-05-18,58.74,2026-05-10,0,2,3.91,9.92,14.67,Family,3.77,-2.89,192.34,4.6,Enterprise,99.69,-1.33,13.61,0.41
a29a194a-8514-4148-85b9-67aeaafdd60f,2025-07-30,CUST-508856,20.96,272.48,2025-12-31,134.98,2026-06-26,0,0,6.29,10.65,32.74,Enterprise,3.37,7.65,71.24,3.87,Enterprise,96.19,-3.05,0.91,0.42
8d741909-f59c-4206-92e1-44ae91d8e1cc,2026-07-19,CUST-649149,137.04,4248.24,2026-02-12,155.05,2026-07-13,0,1,4.69,26.19,29.69,Enterprise,3.13,5.67,171.16,0.96,Enterprise,98.89,-3.81,7.69,0.32
10721a19-44c1-4695-abbd-a01634358187,2026-04-06,CUST-297908,45.77,1968.1100000000001,2025-09-14,156.55,2026-05-19,0,2,7.07,24.09,35.74,Family,3.03,-4.08,56.22,7.43,Prepaid,99.56,-9.48,17.14,0.41
5c432812-0282-4842-a1ec-54befcf5d0c9,2025-08-23,CUST-570863,118.5,2725.5,2025-09-10,160.91,2026-02-06,0,2,46.3,26.14,35.24,Family,4.93,-3.75,63.14,3.26,Postpaid,98.97,-0.7,4.75,0.29
14587187-4da3-40a8-9e4b-091627420b04,2026-03-02,CUST-165452,71.2,2705.6,2025-11-10,169.91,2026-07-02,0,1,17.96,21.63,47.09,Enterprise,0.97,-3.42,117.59,2.94,Postpaid,99.75,-8.92,5.74,0.24
cf0bfaf6-8a9f-46ef-8dec-354134ea07ee,2026-07-01,CUST-340949,143.15,3865.05,2025-10-26,124.14,2026-04-21,0,2,12.88,20.76,49.26,Basic,4.82,-3.03,179.43,5.71,Prepaid,95.43,-8.39,16.33,0.47
2346dbc0-97b7-4c85-9576-add6c4dc603c,2025-12-28,CUST-203259,124.27,3479.56,2025-09-17,34.51,2026-01-25,0,1,14.53,5.43,27.63,Basic,1.98,-4.91,45.55,9.78,Prepaid,95.95,-6.54,4.68,0.49
28a13748-facf-4aa7-9037-3ad8a053e4ed,2026-03-06,CUST-702894,98.68,4144.56,2026-04-02,130.55,2025-10-21,0,1,16.31,17.46,11.21,Basic,1.48,0.24,159.09,1.32,Postpaid,98.28,-1.06,7.27,0.22
6196201c-3dcd-4e43-b6e8-45ed059c9c01,2026-05-10,CUST-248168,41.8,1755.6,2026-07-19,186.38,2025-08-13,0,0,2.94,13.26,42.13,Family,2.99,-3.46,41.73,6.36,Enterprise,98.83,-4.46,19.11,0.46
58d444d4-8b77-41fe-8939-a402c9e85650,2025-09-26,CUST-992047,119.95,2399,2025-10-31,75.81,2026-03-11,0,2,10.29,20.6,37.05,Family,3.5,8.09,136.3,5.97,Prepaid,99.33,-8.32,7.7,0.11
43468a85-962d-448f-a4b9-c63a5aa44b58,2025-10-03,CUST-402485,146.48,3661.9999999999995,2026-02-24,93.69,2025-11-19,27.57,2,35.12,24.97,14.88,Enterprise,2.87,3.1,31.65,2.18,Postpaid,99.35,-2.43,1.06,0.41
67b5ad59-3f72-4bcc-ba77-b9c36610d465,2025-08-17,CUST-715706,51.68,3100.8,2026-04-12,164.8,2025-10-12,5.24,2,10.5,9.22,28.37,Premium,2.97,6.24,88.48,6.58,Postpaid,99.28,-5.11,10.07,0.24
311a43bb-0357-4c45-a36b-952bbf6f4f94,2026-04-27,CUST-578389,109.62,4384.8,2026-01-23,94.78,2025-09-22,0,1,35.66,13.82,31.21,Basic,0.81,-4.27,70.67,2.29,Prepaid,98.12,-0.25,13.81,0.22
0716b499-31b8-42cc-8250-ac63684d190d,2026-07-20,CUST-589571,86.24,4312,2025-10-07,156.9,2025-07-26,0,1,19.95,2.83,20.32,Enterprise,4.68,7.19,158.65,5.66,Postpaid,96.18,-7.47,1.07,0.41
adf27154-8228-4bf3-8ea2-a3365aadc0b1,2026-02-11,CUST-643465,89.79,3681.3900000000003,2025-10-02,98.28,2026-05-11,44.96,1,11.91,16.01,33.34,Family,3.26,4.71,198.7,9.11,Postpaid,98.48,-5.61,0.58,0.43
56d89231-1363-4c26-bffd-f0cb52f95308,2026-07-14,CUST-307147,147.32,2209.7999999999997,2026-07-03,195.88,2025-10-25,0,1,32.86,5.46,48.48,Family,1.05,4.51,96.39,4.98,Postpaid,99.66,-1.44,16.79,0.47
9d7241b7-7dc2-4034-a333-83c8cc03dabc,2026-05-17,CUST-296729,26.29,1235.6299999999999,2026-06-23,70.72,2026-07-14,0,1,40.43,19.62,36.78,Enterprise,1.59,-2.7,147.14,8.35,Prepaid,95.52,-9.7,11.62,0.49
45154435-46ca-4943-9e60-9fc6b57d0caf,2025-12-21,CUST-178720,57.58,1842.56,2026-01-18,155.11,2025-09-02,0,2,49.97,28.8,12.24,Enterprise,1.39,-4.12,78.91,8.74,Postpaid,98.91,-4.49,15.82,0.42
8b08d18b-effb-40f8-a053-c4f643cf5edf,2026-02-26,CUST-115808,73.13,2778.9399999999996,2026-03-21,138.9,2026-03-17,32.52,0,47.46,5.08,39.59,Enterprise,1.21,-0.58,64.71,7.19,Postpaid,95.61,-1.73,4.21,0.2
736955bc-a3ab-4f0e-ad9f-097d47ee9f7c,2025-09-20,CUST-468590,110.99,4439.599999999999,2026-07-16,34.41,2025-10-19,39.2,0,44.91,1.2,24.28,Enterprise,4.91,-3.58,66.2,6.37,Enterprise,95.85,-8.88,10.8,0.21
d4c4e0a0-c06b-4a67-b06e-504747d3666c,2026-03-24,CUST-336072,82.35,3788.1,2026-02-17,147.41,2026-03-03,0,0,37.04,27.58,48.96,Enterprise,2.57,7.3,184.77,3.79,Enterprise,96.52,-9.73,12.11,0.21
8c50bdfa-3d9c-42c6-8f58-f00d93a94bbe,2026-03-26,CUST-148247,114.16,2054.88,2026-06-01,135.81,2026-05-09,0,0,44.32,18.02,48.87,Basic,3.43,7.3,123.33,3.9,Postpaid,95.77,-3.12,1.71,0.16
35d62253-ad26-4c0a-a568-d6ee32d2559d,2025-08-29,CUST-590175,82.41,4038.0899999999997,2026-06-10,195.88,2026-05-28,38.12,2,46.29,23.29,39.12,Enterprise,4.81,9.37,166.86,0.25,Postpaid,99.54,-1.24,4.34,0.31
c454cacb-45c0-435a-a46f-8f1460b0d65b,2026-02-05,CUST-921960,67.17,1209.06,2026-03-23,145.72,2026-04-16,0,1,34.57,19.9,34.77,Enterprise,0.43,7.88,82.54,8.78,Prepaid,96.28,-1.46,8.11,0.19
150ff882-21c0-4b0f-8d65-febb6c774ddb,2026-05-28,CUST-244079,35.27,1199.18,2026-02-11,188.46,2025-10-23,0,1,45.47,29.13,12.09,Family,4.72,-1.84,25.9,9.99,Prepaid,98.6,-0.18,15.04,0.26
a040c2aa-1770-46ba-9beb-2af19529979d,2025-11-25,CUST-234275,73.77,1770.48,2025-08-11,36.63,2026-03-20,0,1,29.47,16.95,35.09,Enterprise,3.57,6.16,77.53,3.07,Postpaid,96.23,-3.3,7.54,0.5
726c7229-5d3c-4a69-bded-44535c80516e,2025-12-23,CUST-742302,24.33,413.60999999999996,2025-11-28,124.78,2026-02-24,0,0,20.23,15.17,47.43,Premium,3.73,3.82,43.58,7.35,Postpaid,98.38,-9.98,0.06,0.38
68b4bab2-d46b-4c71-9660-64f7e1fcae72,2026-05-30,CUST-967478,122.19,5987.3099999999995,2025-09-29,169.2,2026-05-12,0,0,48.43,26.83,19.14,Premium,0.72,-2.33,38.86,7.32,Prepaid,98.34,-2.09,11.16,0.24
056dbae5-d305-4e2e-9b45-a203c326ee70,2025-08-10,CUST-427355,64.32,2894.3999999999996,2025-12-30,93.84,2025-10-11,9.42,0,11.99,19.43,47.12,Family,0.79,4.91,50.6,7.56,Enterprise,97.13,-3.78,14.55,0.48
73687294-91f5-4c02-82f9-419aee5d76b0,2026-01-13,CUST-221247,83.19,3161.22,2026-07-23,86.75,2026-04-28,0,1,41.69,2.4,42.69,Premium,4.67,-4.02,141.88,3.53,Postpaid,95.73,-9.48,12.63,0.24
bfce8acc-478f-4b16-a663-7c6f61591ec8,2025-10-17,CUST-734952,32.48,584.64,2025-12-20,63.5,2026-01-08,47.76,1,42.1,27.87,16.24,Family,4.87,4.03,41.36,7.62,Postpaid,99.33,-1.38,18.86,0.39
4ccc085b-17e0-4c29-92b4-94973f9a7ee4,2025-08-22,CUST-530124,131.83,2372.94,2026-06-28,151.19,2026-07-05,0,2,35.24,25.35,16.87,Basic,2.8,0.44,60.44,7.47,Prepaid,98.46,-2.76,18.54,0.12
6a9a8ba0-f1f8-463b-bb9d-6e3769d22f38,2025-09-27,CUST-164874,44,2508,2026-02-05,160.04,2026-06-10,0,2,37.77,20.92,29.03,Premium,2.72,5.2,36.74,1.1,Enterprise,98.4,-5.31,2.49,0.14
21f5529c-7ef4-439d-9912-144ece64519f,2026-03-17,CUST-414490,125.35,5766.099999999999,2026-05-25,185.2,2026-05-10,0,1,15.59,25.07,23.78,Premium,3.09,7.86,160.9,1.41,Postpaid,95.31,-1.01,19.04,0.15
12d5e7d7-f7a6-455b-b8e3-671763b53947,2025-10-05,CUST-925357,117.9,4008.6000000000004,2025-12-10,194.29,2026-03-16,0,1,36.65,25.16,28.08,Premium,1.13,5.82,195.43,9.36,Prepaid,98.17,-0.06,0.71,0.21
8e3b015c-a0cd-466d-a377-cb7bde21f3e8,2025-10-10,CUST-281679,98.71,1579.36,2025-08-19,101.38,2025-12-08,0,1,12.58,23.67,12.93,Basic,1.67,6.52,141.4,3.67,Enterprise,95.04,-8.61,7.2,0.41
63a8a0a1-f04c-4e64-bfdd-015950b9770c,2025-09-26,CUST-999195,118.14,4725.6,2026-02-06,165.91,2025-09-30,49.93,1,27.07,21.68,25.05,Family,0.92,0.38,142.47,3.03,Prepaid,98.43,-1.96,17.41,0.38
24928816-4e70-4ff5-a58e-b331d311b785,2026-07-12,CUST-484480,84.17,4629.35,2026-07-05,187.69,2026-07-10,35.16,0,20.31,8.18,39.14,Basic,4.32,7.7,64.54,1.09,Prepaid,99.77,-8.83,4.71,0.47
a2f9a40d-8117-4914-9679-92d06e32445e,2025-07-29,CUST-597766,61.05,2136.75,2026-06-24,154.64,2025-11-30,0,1,45.48,4.44,49.86,Premium,0.28,1.73,100.82,4.98,Enterprise,96.33,-2.08,17.17,0.35
20929382-3007-41f8-ae3a-4a2152c3ea00,2025-12-31,CUST-402072,46,1794,2025-12-02,43.38,2025-10-05,0,1,38.08,2.24,35.53,Enterprise,2.84,2.4,183.29,8.55,Postpaid,99.74,-1.22,2.91,0.42
6c19f5a3-dc75-4cdc-a137-a8f350c7f53f,2025-09-10,CUST-495692,131.03,3930.9,2026-04-29,158.03,2026-06-11,0,1,0.14,15.55,49.67,Basic,1.53,-4.13,66.69,1.97,Postpaid,99.21,-6.61,11.99,0.25
6ee34a15-02e8-43ba-a739-81be2fad4d86,2026-04-01,CUST-419662,129.33,5949.18,2026-02-28,94.12,2026-01-05,46.74,1,31.6,20.41,45.56,Premium,0.4,4.41,53.56,4.94,Prepaid,96.48,-2.69,13.95,0.42
5accae60-d6cd-49a1-8055-11e59b7eba38,2025-08-22,CUST-372897,93.32,5505.879999999999,2026-04-09,127.33,2026-03-29,0,2,25.64,15.98,23.98,Enterprise,2.48,7.47,58.82,0.99,Prepaid,99.14,-3.73,13.61,0.44
9ff3a222-2bbf-419f-82e5-5a595e0b9c0c,2026-07-15,CUST-510812,23.12,832.32,2025-08-13,168.63,2025-11-05,0,0,37.05,18.32,47.35,Family,1.58,4.12,143.82,2.77,Enterprise,96.04,-9.08,13.13,0.49
4e926142-1e0d-4b1c-bd94-51b6b00ae39e,2026-04-09,CUST-515934,147.48,3392.04,2026-01-31,106.66,2025-10-26,17.2,1,33.48,25.58,10.92,Basic,1.47,8.6,177.34,7.88,Postpaid,97.03,-7.15,4.09,0.38
59ddf2b4-e5bb-4e64-a1d5-81442b4c61ea,2025-10-05,CUST-296710,116.71,2567.62,2026-06-29,185.96,2026-07-05,26,0,49.31,3.17,15.02,Enterprise,2.49,-3.2,40.53,1.73,Postpaid,95.65,-8.06,10.69,0.16
d544feaf-f4c8-4599-a16c-5ecae1cfd105,2025-09-14,CUST-937427,44.74,1655.38,2025-12-08,137.75,2026-03-05,0,1,7.31,9.53,16.89,Basic,3.82,9.23,196.57,0.58,Prepaid,96.02,-4.15,12.7,0.36
d75c60cd-1528-42f3-9b88-33f409c3ec5e,2025-12-01,CUST-991323,29.08,1163.1999999999998,2026-02-17,145.49,2026-06-06,0,2,7.54,29.64,35.05,Premium,0.88,2.47,106.23,1.02,Enterprise,95.13,-5.7,1.33,0.14
786d30e3-8450-48b7-bf21-0f780bbb658e,2025-09-26,CUST-562092,148.23,7559.73,2025-08-07,132.14,2025-08-12,0,0,22.85,9.77,24.3,Premium,2.57,6.01,180.03,0.36,Enterprise,98.96,-0.59,3.65,0.26
17fbbeee-b1dd-4aad-b756-9b25fb92c4a7,2026-03-20,CUST-869757,126.79,4691.2300000000005,2025-10-21,34.67,2026-02-07,0,0,4.76,2.89,36.26,Enterprise,1.33,-0.91,84.98,9.95,Enterprise,98.96,-8.92,1.46,0.22
862bbf56-1eb8-4071-9976-798c425c5c34,2026-06-27,CUST-287288,56.16,1909.4399999999998,2025-10-07,135.8,2025-09-20,0,1,40.77,0.14,40.75,Family,0.85,2.29,182.3,1.44,Postpaid,98.03,-1.41,16.45,0.25
cd9e0f78-79b0-49cf-8ab8-80dfda335691,2026-06-20,CUST-341735,103.39,1757.63,2026-06-12,109.59,2026-03-10,0,1,1.96,28.56,19.31,Family,2.88,2.14,69.83,0.84,Enterprise,99.71,-3.74,10.73,0.15
7a0f3f3d-4ece-4c0a-bf2e-a1ddd42e9b34,2026-02-06,CUST-177135,63.15,2399.7,2026-03-23,31.13,2026-07-24,0,0,14,5.09,19.46,Basic,0.27,8.81,153.06,1.4,Enterprise,98.69,-4.88,11.69,0.5
592340e6-30c8-43b6-80b5-a13eff501fcf,2025-09-24,CUST-447187,83.16,4656.96,2026-05-29,79.01,2025-10-23,0,1,47.31,15.7,10.86,Premium,2.83,3.57,45.93,3.03,Enterprise,96.16,-8.82,10.57,0.47
9bbfdfa8-e04b-40b4-8332-f8b7150d0089,2026-04-02,CUST-482511,61.23,3000.27,2026-01-18,147.33,2025-12-15,0,1,44.44,4.25,22.54,Premium,2.33,5.66,66.33,1.49,Postpaid,96.59,-5.25,7.64,0.31
307c0672-1d89-4bc2-b774-366d09701955,2025-08-21,CUST-141022,147.38,7221.62,2026-01-12,49.62,2025-10-05,0,2,12.71,28.91,23.97,Basic,1.28,5.45,163.37,8.26,Enterprise,95.74,-9.29,15.11,0.14
d9970c48-75b3-411a-94f8-88745b76068e,2026-05-12,CUST-653961,104.4,5115.6,2026-01-28,178.99,2025-09-26,37.46,1,2.86,8.85,23.44,Premium,3.36,5.99,56.26,9.22,Prepaid,97.72,-0.9,1.03,0.21
9cb4f1d8-ffe6-4230-b223-74a18fcd189f,2025-12-22,CUST-173966,36.45,874.8000000000001,2026-07-03,105,2026-06-03,0,1,15.44,26.05,45.05,Premium,0.18,5.67,65.32,2.8,Postpaid,98.64,-8.33,16.83,0.36
39613f3b-4430-4396-9b2c-7a9661f1c4a1,2026-06-09,CUST-980113,61.26,3308.04,2026-04-17,165.59,2025-12-16,0,2,47.02,2.97,36.16,Premium,3.86,-4.02,173.31,9,Enterprise,98.67,-7.43,1.34,0.23
bcd82377-696a-4b4c-857f-8b9ba0f40fee,2026-03-01,CUST-479457,53.48,855.68,2025-08-30,58.06,2026-04-25,0,2,13.52,20.62,11.47,Enterprise,4.25,7.57,76.48,1.61,Postpaid,95.83,-9.78,10.05,0.29
ddec2b19-d94b-41ab-b40b-01f3a4d883d1,2026-03-31,CUST-547558,142.31,3700.06,2025-12-26,183.29,2026-05-29,0,0,29.9,23.74,26.34,Basic,4.81,0.46,68.42,6.14,Enterprise,95.43,-3.04,13.62,0.17
0617204a-f390-4509-a6b5-7f7503d9b4d3,2026-05-27,CUST-660577,92.14,1658.52,2026-07-04,188.96,2025-12-10,13.31,1,38.64,24.89,42.55,Family,4.69,-2.17,94.64,0.87,Enterprise,98.86,-1.75,1.09,0.44
eb09bb0b-86ca-4dd0-a5bf-d897b755442e,2026-01-03,CUST-355678,133.06,2927.32,2025-10-04,121.18,2026-02-19,0,0,34.1,22.75,40.97,Premium,0.85,-2.75,26.87,3.83,Prepaid,95.56,-0.5,3.49,0.29
26d804be-7723-4b60-9748-21edd05d1bdc,2026-01-26,CUST-542249,45.6,638.4,2026-07-22,79.91,2026-05-31,0,0,20.45,3.89,19.22,Enterprise,4.54,7.88,63.76,6.76,Enterprise,97.49,-8.7,13.64,0.17
fedb8933-281e-44ce-b8d6-137b1ef1aff8,2026-01-07,CUST-625967,58.34,2508.6200000000003,2025-09-15,23.82,2025-11-09,42.36,0,18.2,27.08,16.08,Family,2.69,7.07,35.05,6.33,Postpaid,95.72,-3.9,7.84,0.46
c924cdd7-49ee-435b-8503-647da7acb82c,2026-02-19,CUST-928970,26.33,1026.87,2025-09-22,165.61,2026-06-13,0,1,27.14,8.43,21.61,Basic,2.3,7.92,141.09,8.29,Enterprise,99.84,-7.09,9.62,0.19
c93c3bf7-7110-46b9-ac92-e9a9ad6b2720,2025-10-26,CUST-918297,49.98,2099.16,2026-03-19,58.23,2026-02-24,20.14,1,5.81,16.68,16.87,Enterprise,0.16,6.6,54.31,2.07,Enterprise,95.36,-2.75,19.29,0.49
b88e2b19-33bc-4d78-9320-9ab834a8fc09,2026-01-30,CUST-863098,41.82,1923.72,2026-07-16,113.49,2026-01-08,27.5,1,14.12,16.53,36.72,Enterprise,1.38,-4.02,148.82,9.25,Enterprise,98.95,-6.34,7.32,0.5
52b5fd77-b0c4-4a08-af11-79b525c37724,2025-08-16,CUST-356273,137.04,2329.68,2025-09-20,29.89,2026-03-01,49.39,1,41.51,14.16,47.96,Premium,1.99,-3.66,55.45,5.65,Prepaid,96.56,-2.7,17.86,0.29
85fe2928-aaaf-442d-a3ed-d96d874dba21,2026-03-11,CUST-556804,119.56,7173.6,2026-01-17,191.83,2026-07-03,0,1,12.49,18.12,31.9,Basic,2.72,8.39,144.84,4.37,Postpaid,95.1,-5.73,6.39,0.27
5949948d-f298-4a8b-8ff8-8c6bc9fa025d,2025-12-21,CUST-899574,113.22,4189.14,2025-12-27,150.46,2026-01-19,0,1,47.4,20.46,46.59,Basic,2.9,-0.31,27.55,7.91,Postpaid,97.91,-2.4,16.66,0.24
c8d94790-30da-427c-b81b-f64ab738186b,2025-12-06,CUST-537613,105.26,5052.4800000000005,2025-12-23,119.93,2025-10-14,0,1,37.2,22.28,18.41,Premium,0.4,-2.12,162.81,3.87,Prepaid,97.55,-4.71,4.02,0.37
521640d5-46e6-4315-ba55-2edec785288a,2026-06-28,CUST-454132,126.18,2775.96,2025-11-15,81.78,2025-08-07,0,1,24.62,17.16,28.77,Basic,0.94,9.11,92.35,3.51,Postpaid,96.95,-5.67,17.04,0.32
fc9bd216-04d0-45ba-9bf2-a983905707e5,2025-12-10,CUST-317337,136.5,5733,2025-08-04,159.37,2026-07-03,0,0,27.03,18.05,46.95,Family,0.96,-1.1,181.88,1.42,Prepaid,97.74,-3.5,15.08,0.14
e6cde6c5-a4ef-46c5-91d0-cb72f555bea4,2026-03-26,CUST-878379,138.97,4724.98,2025-10-06,112.91,2025-07-27,42.92,1,17.76,0.07,48.33,Premium,4.45,0.71,43.52,8.89,Enterprise,95.07,-3.15,14.1,0.31
13c9a371-86b5-4de0-b132-af3052f2ac00,2026-05-30,CUST-904221,52.7,1370.2,2025-08-18,33.38,2026-06-18,0,0,33.03,1.07,38.17,Family,0.51,3.05,62.53,1.92,Enterprise,97.64,-3.57,5.34,0.21
ad605f8c-87e4-4517-99a5-588199ad84b3,2026-05-26,CUST-731502,56.91,2617.8599999999997,2026-01-28,39.02,2026-04-25,5.73,1,17.63,2.06,29.09,Family,2.05,7.62,182.83,7.52,Enterprise,98.52,-1.75,6.21,0.13
af5f7559-6044-46e0-8da4-2de5be35961d,2026-07-19,CUST-447646,41.98,1637.2199999999998,2025-09-17,67.21,2026-02-16,0,0,15.76,23.58,36.98,Family,3.26,1.4,77.79,5.62,Enterprise,97.31,-6.61,14.14,0.2
fb0bf108-472c-4138-a8b4-f1e07134f1ec,2025-10-01,CUST-794129,40.52,1094.0400000000002,2026-02-28,108.62,2025-07-25,0,2,6.76,27.01,42.22,Enterprise,0.4,5.78,56.35,4.08,Postpaid,99.45,-9.67,12.39,0.47
06a7655c-00cb-49ea-81d0-a0dfc61bc6eb,2025-11-26,CUST-572677,45.69,959.49,2026-01-28,116.84,2025-08-08,0,1,12.63,11.64,17.19,Family,1.04,-4.89,174.32,0.99,Postpaid,97.2,-8.55,1.97,0.26
7ecc440c-ef0c-4099-b43a-da14222d8b0f,2025-12-04,CUST-609199,32.5,877.5,2026-01-01,122.7,2025-11-23,0,2,39.21,10.64,31.58,Enterprise,1.95,0.55,190.32,4.02,Enterprise,96.49,-6.84,12.13,0.27
70e99aea-e8c6-40d3-9dce-ecdc4025fa51,2026-02-07,CUST-739508,76.97,1462.43,2026-03-18,100.94,2026-07-15,0,0,24.63,22.71,32.89,Enterprise,4.01,6.27,58.88,3.87,Prepaid,97.55,-5.59,13.61,0.41
faff7562-3ea4-41bf-99c9-d177663456b5,2026-03-09,CUST-480105,63.14,1641.64,2026-06-01,132.68,2026-06-02,0,1,46.67,2.99,22.31,Enterprise,3.76,2.02,92.36,1.12,Postpaid,97.36,-7.9,4.64,0.44
5fd29b97-313d-4420-ab21-2263fdfe00ac,2026-05-03,CUST-820020,66.63,2731.83,2026-05-28,127.27,2026-07-02,0,2,39.04,5.88,36.55,Basic,2.76,7.74,120.67,2.11,Postpaid,97.88,-8.27,3.79,0.47
11ffbbb7-902d-485d-8dfa-1237e5006e0e,2025-08-01,CUST-481991,74.05,3702.5,2026-01-20,37.59,2026-05-07,0,2,2.57,18.29,27.02,Basic,1.57,2.25,139.58,3.69,Postpaid,95.17,-1.53,6.32,0.16
b2b4d7b5-15d2-4ef1-9496-aff3579ba714,2025-09-04,CUST-476269,65.74,3418.4799999999996,2025-08-08,180.6,2025-11-17,0,1,4.68,17.84,39.29,Family,3.05,-2.76,118.46,1.64,Prepaid,95.79,-4.36,1.27,0.3
8a2c9be2-7ec6-433e-b667-b16ed7368913,2026-04-24,CUST-881578,35.89,2045.73,2026-02-07,160.01,2026-01-18,0,1,3.34,22.29,30.45,Family,3.66,9.34,73.15,5.14,Postpaid,99.84,-4.31,15.3,0.45
4a7af0f0-bc59-400d-a735-dbf8aa9e75fb,2025-08-31,CUST-368333,132.89,3056.47,2025-12-12,190.75,2026-07-06,0,2,30.72,7.43,38.43,Family,1.4,-0.86,97.22,4.08,Enterprise,99.53,-0.79,16.9,0.13
01d783c5-fcb1-437f-ba79-ce186a92aadf,2026-03-25,CUST-799767,92.4,3603.6000000000004,2026-03-06,75.18,2025-08-15,0,2,12.2,10.27,40.83,Family,2.31,7.05,80.47,0.02,Prepaid,95.71,-8.58,8.06,0.5
7408cd83-cb23-4630-a490-0b76e9964cdc,2025-11-15,CUST-915029,31.83,1273.1999999999998,2025-10-31,128.25,2026-05-02,0,2,46.93,29.24,47.65,Family,1.44,4.43,143.69,5.54,Enterprise,97.71,-9.12,9.73,0.36
059a062d-c53f-4f31-aa6c-07d32f1b84fa,2025-09-23,CUST-925344,59.25,2844,2026-07-05,93.56,2026-03-29,11.7,1,0.16,16,31.64,Premium,1.72,6.27,128.56,4.74,Prepaid,97.49,-6.11,11.93,0.37
c8274d59-73b6-4ec4-85a4-b3318e4ebf6d,2025-09-09,CUST-979335,80.33,3293.5299999999997,2025-07-26,33.28,2026-02-12,0,1,27.08,25.93,31.34,Enterprise,2.26,-4.36,78.73,4.63,Prepaid,97.83,-5.8,0.97,0.29
470d92a4-dee4-4a2c-9ceb-48bae2577738,2026-03-02,CUST-909743,79.48,4530.360000000001,2025-09-10,33.53,2025-09-23,0,1,40,7.82,23.11,Family,1.05,-0.35,131.87,0.5,Prepaid,99.92,-5.77,3.48,0.4
819485c8-aabc-4095-8114-84d623be4133,2025-12-08,CUST-883128,116.96,6432.799999999999,2026-01-06,42.84,2025-10-15,42.96,2,28.5,4.75,47.99,Premium,0.47,-3,131.25,6.91,Postpaid,97.37,-5.32,14.15,0.1
51017cda-9879-4d04-8c5d-b0b744ad48d0,2025-09-18,CUST-976422,37.16,2080.96,2026-04-05,170.19,2026-03-04,0,1,24.74,6.35,28.06,Premium,0.47,7.51,55.9,9.01,Prepaid,97.87,-1.81,2.86,0.37
cc756d73-6f3d-4089-8ee2-5fe64613b478,2025-11-04,CUST-294084,44.22,707.52,2025-12-15,40.64,2025-08-13,0,0,8.97,29.89,30.72,Basic,4.8,9.92,147.31,4.86,Postpaid,95.12,-1.66,5.14,0.32
ba0b5472-1eb0-4d0a-ae1f-659b10cf6dd4,2025-09-18,CUST-539758,48.07,1682.45,2026-02-11,147.24,2026-03-23,0,0,33.66,27.65,38.54,Family,2.96,2.33,88.38,4.67,Prepaid,96.7,-9.99,5.82,0.19
d5f18606-05ba-464a-9567-de2458646d32,2026-07-17,CUST-695398,113.66,3296.14,2025-10-29,126.93,2026-03-21,0,1,35.45,28.9,32.93,Premium,2.02,-2.94,167.6,1.69,Prepaid,98.33,-8.25,4.2,0.13
77d54e6a-b5d6-45d2-ac56-c765e8e96006,2026-01-16,CUST-409483,138.72,7213.44,2025-11-05,94.8,2026-05-19,0,0,26.1,29.21,27.58,Premium,3,9.44,86.85,0.84,Prepaid,98.18,-8.13,18.81,0.33
d495d064-61f6-4ae2-9e50-5f76f4a691b6,2026-01-11,CUST-250009,100.16,3705.92,2026-03-29,56.45,2026-03-20,0,1,44.19,23.49,42.8,Basic,2.62,-2.52,169.86,7.05,Postpaid,97.57,-2.08,6.19,0.42
1a6861b0-863d-44d4-a034-970bdd05cae8,2026-04-29,CUST-110247,70.92,2198.52,2026-05-06,167.33,2025-12-17,37.83,1,9.14,22.99,47.31,Enterprise,1.47,3.29,125.79,6.69,Postpaid,97.5,-7.38,2.05,0.49
